timestamp,biomass,fossil_brown_coal,B03,fossil_gas,fossil_hard_coal,fossil_oil,geothermal,hydro_pumped,hydro_run,hydro_reservoir,other_renewable,solar,waste,wind_offshore,wind_onshore,other
2026-01-02 08:00:00+00:00,4474.274697,3734.5336150000003,575.8225025,7326.9669975,5992.208074,396.927665,31.46859,1826.45345,984.232495,177.193025,80.573531,1312.031123,660.4609997499999,4600.18975,37887.337986,217.98146
2026-01-02 09:00:00+00:00,4358.905,3799.1493225,589.2774999999999,7282.83841725,4967.05481225,397.2276675,31.66967,916.7935749999999,966.897345,92.79305000000001,81.82515,2901.731205,671.80575,4977.60675,39315.03333,217.86321
2026-01-02 10:00:00+00:00,4247.828925,4150.873825,586.5841675,7314.8428325,4359.7500065,397.227665,32.24587,1103.4657,951.95647,41.30195,82.221251,4606.105759,675.13275,5332.06825,38871.173719,217.83296
2026-01-02 11:00:00+00:00,4106.9503939999995,4044.6349099999998,601.3575000000001,7353.23066725,4467.208758,396.927665,32.13725,563.874125,954.373775,120.522375,72.452977,5053.583636,665.69449975,6278.9035,38765.847598,217.85871
2026-01-02 12:00:00+00:00,4082.774733,3549.9072725,585.3716675000001,7341.50091475,5411.282432,396.9926675,32.000479999999996,503.4142,959.08341,79.4383,65.171943,4695.469339,675.87174975,5454.5645,39047.975162,217.63821000000002
2026-01-02 13:00:00+00:00,4155.107239,3570.6770125,571.435,7669.20499975,5689.83361375,397.08099999999996,31.94752,202.85185,958.370485,20.551975,81.526544,3465.993292,678.46875,4781.2029999999995,38645.281221,218.01671
2026-01-02 14:00:00+00:00,4356.75859,3782.2131375,543.9616675,8174.86334,5877.529438,396.9498866666666,31.91847,1226.508025,968.9198200000001,64.4314,80.711975,1453.752444,670.83449975,4119.4752499999995,38016.398325,218.11496
2026-01-02 15:00:00+00:00,4638.162214,4121.6074325,545.3058375,8359.18842475,5985.89933325,396.9054433333333,32.106989999999996,2612.141975,997.857255,52.18755,83.02542,122.88720099999999,678.83475,4411.23625,37739.633942,218.31171
2026-01-02 16:00:00+00:00,4703.201461,4241.608335,593.8741675,8474.3721675,6283.87972075,396.927665,32.12479,1783.72135,1020.526325,47.036275,82.747494,31.189251,680.46349975,4192.447,38551.182543,218.09921
2026-01-02 17:00:00+00:00,4703.251418,4500.1563675,554.9474975,8593.859835,6228.13048375,396.924335,32.10716,1866.3135499999999,1021.722565,35.2227,83.140742,24.234212,685.70724975,3935.09325,38994.516202,218.24021
2026-01-02 18:00:00+00:00,4631.260332,4613.1835025,566.701665,8624.7779175,6136.25143175,396.991,31.987589999999997,1042.655225,986.242895,48.6918,77.902577,18.893399,674.33425,3866.554,38589.058603,218.36971
2026-01-02 19:00:00+00:00,4502.628428999999,4807.374605,583.086665,8676.5107575,5885.119495,396.997665,31.95869,1043.2018,975.122335,61.919225,83.95159,15.119608,669.3757499999999,4235.5395,37467.023288,218.28421
2026-01-02 20:00:00+00:00,4385.432697,4476.4984425,577.83833,8560.694825,5848.8821800000005,396.994335,32.55443,789.4284500000001,973.05171,59.063075,83.709885,13.965019,673.5372500000001,4496.496,35840.357536,218.43246
2026-01-02 21:00:00+00:00,4272.950178,4729.2101275,617.8225,8458.199085,5668.20728425,397.1465533333333,32.773610000000005,982.1639749999999,994.593625,96.7312,83.808243,14.416073,680.1310000000001,4242.41,33122.854933,218.62270999999998
2026-01-02 22:00:00+00:00,4131.407598,4386.8188,567.845,8088.68374975,5331.789072,396.994335,33.06268,388.2458,961.722045,24.640375000000002,83.389295,14.006924,677.442,4179.3525,32489.754022,218.67296
2026-01-02 23:00:00+00:00,3989.6437539999997,3518.3546875,532.7675,7257.1119975,4408.87481725,395.460915,33.33269,1297.2482249999998,938.39945,12.767275,82.543799,13.948993,669.96024975,5475.04725,31842.782391,218.56196
2026-01-03 00:00:00+00:00,3937.7279200000003,3331.4628574999997,550.530835,6941.39466475,3275.787202,395.45333500000004,33.35604,3280.7247749999997,923.88626,3.94435,82.801151,13.618046,669.8515,5870.134,30802.594080000003,218.57912666666667
2026-01-03 01:00:00+00:00,3921.917577,3305.40437,608.36,7055.9700825,2654.42578675,395.6066666666666,33.47429,4089.0032499999998,919.909685,5.295275,82.42879,12.614733,670.40374975,5160.2235,29390.49751,218.76496
